time;and now for each joint: Real.X;Real.Y;Real.Z;Confidence
0.7982635;78.7511;735.03;2345.931;0.75;78.17441;613.7687;2325.362;0.75;74.41061;274.749;2348.318;0.75;77.54807;87.72597;2341.557;0.75;77.23379;529.0433;2331.099;0.75;236.4508;521.6087;2328.456;0.75;246.8131;339.0186;2113.882;0.75;138.1568;560.8776;2040.342;0.75;116.4255;605.2495;2025.634;0.75;77.23379;529.0433;2331.099;0.75;-80.06281;521.6719;2331.16;0.75;-132.0348;244.5922;2334.963;0.75;-137.7562;25.31688;2199.606;0.75;-138.9005;-18.53817;2172.534;0.75;184.3038;9.127495;2365.293;0.75;150.0664;-435.9103;2276.145;0.75;81.6285;-825.031;2307.15;0.75;-28.19152;8.366692;2365.364;0.75;20.39202;-438.6252;2294.54;0.75;49.84553;-833.7719;2287.351;0.75
0.8206635;78.75154;735.0272;2345.629;0.75;78.17427;613.7687;2325.327;0.75;74.39942;274.8391;2348.292;0.75;77.54385;87.80486;2341.562;0.75;77.23064;529.0436;2331.068;0.75;236.411;521.4149;2328.463;0.75;246.8336;341.2196;2111.876;0.75;136.6559;562.8897;2040.312;0.75;114.6204;607.2238;2025.999;0.75;77.23064;529.0436;2331.068;0.75;-80.1227;521.6372;2330.965;0.75;-131.85;244.5002;2333.876;0.75;-137.7906;24.92425;2199.157;0.75;-138.9787;-18.99095;2172.213;0.75;184.347;9.084274;2365.306;0.75;149.9496;-436.8943;2275.845;0.75;81.86701;-826.0206;2307.554;0.75;-28.23058;8.309448;2365.379;0.75;20.39669;-439.6897;2294.559;0.75;49.93672;-834.8344;2287.634;0.75
0.8418121;78.7517;735.0252;2345.319;0.75;78.17412;613.7687;2325.291;0.75;74.3875;274.9055;2348.16;0.75;77.53989;87.85957;2341.554;0.75;77.22734;529.0421;2331.009;0.75;236.3302;521.2297;2328.469;0.75;246.5551;346.4511;2107.477;0.75;133.2242;567.7124;2039.892;0.75;110.558;611.9647;2026.375;0.75;77.22734;529.0421;2331.009;0.75;-80.14807;521.6225;2330.773;0.75;-131.8872;244.4798;2332.854;0.75;-137.8206;24.44892;2198.991;0.75;-139.0072;-19.55725;2172.218;0.75;184.3893;9.060806;2365.318;0.75;149.4468;-435.9703;2274.563;0.75;82.43152;-825.1325;2308.055;0.75;-28.31628;8.352779;2365.395;0.75;20.32652;-439.0217;2294.684;0.75;49.88709;-834.1696;2288.033;0.75
0.8733978;78.75166;735.0026;2345.169;0.75;78.17395;613.7687;2325.256;0.75;74.37384;274.9568;2348.006;0.75;77.53593;87.90201;2341.543;0.75;77.22364;529.0402;2330.946;0.75;236.216;521.0623;2328.474;0.75;247.1655;336.1866;2115.893;0.75;140.23;558.0444;2040.475;0.75;118.8429;602.416;2025.391;0.75;77.22364;529.0402;2330.946;0.75;-80.14011;521.6274;2330.62;0.75;-132.1753;244.535;2331.964;0.75;-137.8193;24.0766;2198.885;0.75;-138.9481;-20.01509;2172.269;0.75;184.4248;9.047588;2365.328;0.75;149.4299;-435.3033;2274.539;0.75;82.4244;-824.4774;2307.913;0.75;-28.39237;8.400829;2365.408;0.75;20.2434;-438.3308;2294.836;0.75;49.85965;-833.4792;2288.467;0.75
0.9160156;78.75159;734.9752;2345.091;0.75;78.1738;613.7687;2325.222;0.75;74.36752;274.9983;2347.866;0.75;77.53385;87.93764;2341.533;0.75;77.22181;529.0385;2330.886;0.75;236.2226;521.0897;2328.472;0.75;247.168;336.0557;2116.028;0.75;140.5207;557.8942;2040.273;0.75;119.1913;602.262;2025.122;0.75;77.22181;529.0385;2330.886;0.75;-80.13666;521.6295;2330.472;0.75;-132.481;244.597;2332.161;0.75;-137.8001;24.22523;2198.996;0.75;-138.8639;-19.84912;2172.363;0.75;184.4663;9.071228;2365.339;0.75;149.229;-433.87;2274.046;0.75;82.61073;-823.0731;2307.854;0.75;-28.49365;8.523785;2365.427;0.75;20.10808;-436.9635;2295.056;0.75;49.80699;-832.1091;2288.897;0.75
0.9506226;78.75154;734.952;2345.024;0.75;78.17365;613.7687;2325.189;0.75;74.36485;275.0306;2347.719;0.75;77.53272;87.96523;2341.522;0.75;77.22092;529.0367;2330.825;0.75;236.2366;521.1188;2328.471;0.75;247.0163;338.5649;2113.884;0.75;138.9118;560.1433;2039.548;0.75;117.2909;604.459;2024.681;0.75;77.22092;529.0367;2330.825;0.75;-80.13342;521.6316;2330.508;0.75;-132.8371;244.6675;2332.301;0.75;-137.7887;24.37301;2199.052;0.75;-138.779;-19.6859;2172.403;0.75;184.4855;9.051472;2365.345;0.75;149.5;-433.6155;2274.718;0.75;82.57829;-822.8323;2307.76;0.75;-28.50137;8.481659;2365.43;0.75;20.06241;-436.5974;2295.162;0.75;49.81843;-831.7367;2288.875;0.75
1.008804;78.75156;734.9362;2344.936;0.75;78.17358;613.7687;2325.155;0.75;74.3625;275.0532;2347.523;0.75;77.53183;87.98294;2341.506;0.75;77.22018;529.0341;2330.751;0.75;236.2586;521.1494;2328.47;0.75;247.1029;337.3345;2114.965;0.75;139.8322;558.8143;2039.223;0.75;118.3781;603.1102;2024.075;0.75;77.22018;529.0341;2330.751;0.75;-80.13672;521.6296;2330.486;0.75;-133.0991;244.7144;2332.226;0.75;-137.7819;24.39536;2199.054;0.75;-138.7185;-19.66845;2172.42;0.75;184.5036;9.032379;2365.352;0.75;149.284;-432.3725;2274.163;0.75;83.41966;-821.7278;2307.695;0.75;-28.5086;8.441334;2365.433;0.75;20.03581;-435.5214;2295.188;0.75;49.75114;-830.6634;2288.876;0.75
1.050339;78.75155;734.9173;2344.896;0.75;78.17352;613.7687;2325.121;0.75;74.36855;275.0763;2347.428;0.75;77.53189;88.00455;2341.499;0.75;77.22157;529.033;2330.702;0.75;236.2836;521.1764;2328.47;0.75;247.2111;335.9493;2116.193;0.75;140.8249;557.3552;2039.065;0.75;119.5476;601.6364;2023.64;0.75;77.22157;529.033;2330.702;0.75;-80.14323;521.6259;2330.493;0.75;-133.3767;244.7616;2332.099;0.75;-137.7731;24.37948;2199.059;0.75;-138.6523;-19.69694;2172.451;0.75;184.5232;9.019855;2365.355;0.75;149.3552;-431.5275;2274.34;0.75;84.51333;-821.0768;2307.609;0.75;-28.53078;8.43383;2365.44;0.75;19.99085;-434.6481;2295.25;0.75;49.68131;-829.7904;2288.849;0.75
1.085861;78.75156;734.9021;2344.856;0.75;78.17346;613.7687;2325.086;0.75;74.37617;275.0951;2347.345;0.75;77.53211;88.02254;2341.493;0.75;77.22337;529.0322;2330.656;0.75;236.2917;521.1766;2328.47;0.75;247.2427;334.6619;2117.324;0.75;141.6209;556.1523;2039.444;0.75;120.4966;600.4504;2023.867;0.75;77.22337;529.0322;2330.656;0.75;-80.14908;521.6225;2330.489;0.75;-132.9457;244.6747;2332.119;0.75;-137.8694;24.34879;2199.034;0.75;-138.8542;-19.71638;2172.417;0.75;184.5135;8.955585;2365.348;0.75;149.4686;-431.1325;2274.631;0.75;85.47918;-820.835;2307.756;0.75;-28.54585;8.414223;2365.439;0.75;19.73317;-434.2229;2295.605;0.75;49.5756;-829.3466;2288.779;0.75
1.117981;78.75154;734.8898;2344.816;0.75;78.17339;613.7687;2325.05;0.75;74.37987;275.1131;2347.312;0.75;77.53198;88.04105;2341.491;0.75;77.2242;529.0323;2330.62;0.75;236.2972;521.1748;2328.47;0.75;247.2832;331.669;2120.007;0.75;143.5225;553.202;2039.82;0.75;122.7704;597.5087;2023.782;0.75;77.2242;529.0323;2330.62;0.75;-80.15379;521.6198;2330.485;0.75;-132.5151;244.5892;2332.111;0.75;-137.953;24.25425;2199.084;0.75;-139.0406;-19.81274;2172.479;0.75;184.5025;8.894249;2365.341;0.75;149.478;-430.7479;2274.687;0.75;85.19951;-820.3984;2307.864;0.75;-28.56486;8.405197;2365.436;0.75;19.49347;-433.8463;2295.909;0.75;49.39468;-828.9589;2288.7;0.75
1.156754;78.75155;734.8796;2344.781;0.75;78.17333;613.7687;2325.015;0.75;74.38413;275.1284;2347.294;0.75;77.53205;88.05713;2341.49;0.75;77.22518;529.0326;2330.59;0.75;236.3086;521.1851;2328.47;0.75;247.1854;333.2903;2118.547;0.75;142.5579;554.8326;2039.553;0.75;121.6324;599.1411;2023.754;0.75;77.22518;529.0326;2330.59;0.75;-80.15759;521.6176;2330.484;0.75;-132.1602;244.5193;2332.115;0.75;-137.8804;24.1756;2199.134;0.75;-139.0245;-19.89313;2172.538;0.75;184.5218;8.89603;2365.353;0.75;149.3695;-429.9114;2274.435;0.75;85.42072;-819.6072;2307.716;0.75;-28.58123;8.399155;2365.441;0.75;19.3315;-433.1346;2296.115;0.75;49.20871;-828.2415;2288.505;0.75
